"","Cell_ID","Tissue","Timepoint","Treatment1","Treatment2","p.value","significance"
"16972","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.999872239498169,""
"16973","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+IAV+NTHi","Pam1ug+NTHi",0.999872239498169,""
"16974","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+IAV+NTHi","Saline",0.999872239498169,""
"16975","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+IAV+NTHi","Saline+IAV",0.999872239498169,""
"16976","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+IAV+NTHi","Saline+IAV+NTHi",0.999872239498169,""
"16977","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+IAV+NTHi","Saline+NTHi",0.999872239498169,""
"16978","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+NTHi","Pam10ug",0.999872239498169,""
"16979","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+NTHi","Pam1ug",0.999872239498169,""
"16980","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+NTHi","Pam1ug+IAV",0.999872239498169,""
"16981","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+NTHi","Pam1ug+IAV+NTHi",0.999872239498169,""
"16982","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+NTHi","Pam1ug+NTHi",0.999872239498169,""
"16983","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+NTHi","Saline",0.999872239498169,""
"16984","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+NTHi","Saline+IAV",0.999872239498169,""
"16985","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+NTHi","Saline+IAV+NTHi",0.999872239498169,""
"16986","Ly6C+CD8+ T-cells","Nasal Tissue","6","Hh+NTHi","Saline+NTHi",0.999872239498169,""
"16987","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam10ug","Pam1ug",0.999872239498169,""
"16988","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam10ug","Pam1ug+IAV",0.999872239498169,""
"16989","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam10ug","Pam1ug+IAV+NTHi",0.999872239498169,""
"16990","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam10ug","Pam1ug+NTHi",0.999872239498169,""
"16991","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam10ug","Saline",0.999872239498169,""
"16992","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam10ug","Saline+IAV",0.999872239498169,""
"16993","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam10ug","Saline+IAV+NTHi",0.999872239498169,""
"16994","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam10ug","Saline+NTHi",0.999872239498169,""
"16995","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug","Pam1ug+IAV",0.999872239498169,""
"16996","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug","Pam1ug+IAV+NTHi",0.999872239498169,""
"16997","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug","Pam1ug+NTHi",0.999872239498169,""
"16998","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug","Saline",0.999872239498169,""
"16999","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug","Saline+IAV",0.999872239498169,""
"17000","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug","Saline+IAV+NTHi",0.999872239498169,""
"17001","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug","Saline+NTHi",0.999872239498169,""
"17002","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999872239498169,""
"17003","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+IAV","Pam1ug+NTHi",0.999872239498169,""
"17004","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+IAV","Saline",0.999872239498169,""
"17005","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+IAV","Saline+IAV",0.999872239498169,""
"17006","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+IAV","Saline+IAV+NTHi",0.999872239498169,""
"17007","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+IAV","Saline+NTHi",0.999872239498169,""
"17008","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.999872239498169,""
"17009","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+IAV+NTHi","Saline",0.999872239498169,""
"17010","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+IAV+NTHi","Saline+IAV",0.999872239498169,""
"17011","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.999872239498169,""
"17012","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+IAV+NTHi","Saline+NTHi",0.999872239498169,""
"17013","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+NTHi","Saline",0.999872239498169,""
"17014","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+NTHi","Saline+IAV",0.999872239498169,""
"17015","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+NTHi","Saline+IAV+NTHi",0.999872239498169,""
"17016","Ly6C+CD8+ T-cells","Nasal Tissue","6","Pam1ug+NTHi","Saline+NTHi",0.999872239498169,""
"17017","Ly6C+CD8+ T-cells","Nasal Tissue","6","Saline","Saline+IAV",0.999872239498169,""
"17018","Ly6C+CD8+ T-cells","Nasal Tissue","6","Saline","Saline+IAV+NTHi",0.999872239498169,""
"17019","Ly6C+CD8+ T-cells","Nasal Tissue","6","Saline","Saline+NTHi",0.999872239498169,""
"17020","Ly6C+CD8+ T-cells","Nasal Tissue","6","Saline+IAV","Saline+IAV+NTHi",0.999872239498169,""
"17021","Ly6C+CD8+ T-cells","Nasal Tissue","6","Saline+IAV","Saline+NTHi",0.999872239498169,""
"17022","Ly6C+CD8+ T-cells","Nasal Tissue","6","Saline+IAV+NTHi","Saline+NTHi",0.999872239498169,""
"17023","Ly6C+CD8+ T-cells","Spleen","6","Hh","Hh+IAV",0.999208023643048,""
"17024","Ly6C+CD8+ T-cells","Spleen","6","Hh","Hh+IAV+NTHi",0.999208023643048,""
"17025","Ly6C+CD8+ T-cells","Spleen","6","Hh","Hh+NTHi",0.999208023643048,""
"17026","Ly6C+CD8+ T-cells","Spleen","6","Hh","Pam10ug",0.999208023643048,""
"17027","Ly6C+CD8+ T-cells","Spleen","6","Hh","Pam1ug",0.417312275473349,""
"17028","Ly6C+CD8+ T-cells","Spleen","6","Hh","Pam1ug+IAV",0.417312275473349,""
"17029","Ly6C+CD8+ T-cells","Spleen","6","Hh","Pam1ug+IAV+NTHi",0.417312275473349,""
"17030","Ly6C+CD8+ T-cells","Spleen","6","Hh","Pam1ug+NTHi",0.417312275473349,""
"17031","Ly6C+CD8+ T-cells","Spleen","6","Hh","Saline",0.797901477976459,""
"17032","Ly6C+CD8+ T-cells","Spleen","6","Hh","Saline+IAV",0.797901477976459,""
"17033","Ly6C+CD8+ T-cells","Spleen","6","Hh","Saline+IAV+NTHi",0.797901477976459,""
"17034","Ly6C+CD8+ T-cells","Spleen","6","Hh","Saline+NTHi",0.797901477976459,""
"17035","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV","Hh+IAV+NTHi",0.999208023643048,""
"17036","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV","Hh+NTHi",0.999208023643048,""
"17037","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV","Pam10ug",0.999208023643048,""
"17038","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV","Pam1ug",0.417312275473349,""
"17039","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV","Pam1ug+IAV",0.417312275473349,""
"17040","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV","Pam1ug+IAV+NTHi",0.417312275473349,""
"17041","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV","Pam1ug+NTHi",0.417312275473349,""
"17042","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV","Saline",0.797901477976459,""
"17043","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV","Saline+IAV",0.797901477976459,""
"17044","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV","Saline+IAV+NTHi",0.797901477976459,""
"17045","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV","Saline+NTHi",0.797901477976459,""
"17046","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV+NTHi","Hh+NTHi",0.999208023643048,""
"17047","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV+NTHi","Pam10ug",0.999208023643048,""
"17048","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV+NTHi","Pam1ug",0.417312275473349,""
"17049","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV+NTHi","Pam1ug+IAV",0.417312275473349,""
"17050","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.417312275473349,""
"17051","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV+NTHi","Pam1ug+NTHi",0.417312275473349,""
"17052","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV+NTHi","Saline",0.797901477976459,""
"17053","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV+NTHi","Saline+IAV",0.797901477976459,""
"17054","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV+NTHi","Saline+IAV+NTHi",0.797901477976459,""
"17055","Ly6C+CD8+ T-cells","Spleen","6","Hh+IAV+NTHi","Saline+NTHi",0.797901477976459,""
"17056","Ly6C+CD8+ T-cells","Spleen","6","Hh+NTHi","Pam10ug",0.999208023643048,""
"17057","Ly6C+CD8+ T-cells","Spleen","6","Hh+NTHi","Pam1ug",0.417312275473349,""
"17058","Ly6C+CD8+ T-cells","Spleen","6","Hh+NTHi","Pam1ug+IAV",0.417312275473349,""
"17059","Ly6C+CD8+ T-cells","Spleen","6","Hh+NTHi","Pam1ug+IAV+NTHi",0.417312275473349,""
"17060","Ly6C+CD8+ T-cells","Spleen","6","Hh+NTHi","Pam1ug+NTHi",0.417312275473349,""
"17061","Ly6C+CD8+ T-cells","Spleen","6","Hh+NTHi","Saline",0.797901477976459,""
"17062","Ly6C+CD8+ T-cells","Spleen","6","Hh+NTHi","Saline+IAV",0.797901477976459,""
"17063","Ly6C+CD8+ T-cells","Spleen","6","Hh+NTHi","Saline+IAV+NTHi",0.797901477976459,""
"17064","Ly6C+CD8+ T-cells","Spleen","6","Hh+NTHi","Saline+NTHi",0.797901477976459,""
"17065","Ly6C+CD8+ T-cells","Spleen","6","Pam10ug","Pam1ug",0.417312275473349,""
"17066","Ly6C+CD8+ T-cells","Spleen","6","Pam10ug","Pam1ug+IAV",0.417312275473349,""
"17067","Ly6C+CD8+ T-cells","Spleen","6","Pam10ug","Pam1ug+IAV+NTHi",0.417312275473349,""
"17068","Ly6C+CD8+ T-cells","Spleen","6","Pam10ug","Pam1ug+NTHi",0.417312275473349,""
"17069","Ly6C+CD8+ T-cells","Spleen","6","Pam10ug","Saline",0.797901477976459,""
"17070","Ly6C+CD8+ T-cells","Spleen","6","Pam10ug","Saline+IAV",0.797901477976459,""
"17071","Ly6C+CD8+ T-cells","Spleen","6","Pam10ug","Saline+IAV+NTHi",0.797901477976459,""
"17072","Ly6C+CD8+ T-cells","Spleen","6","Pam10ug","Saline+NTHi",0.797901477976459,""
"17073","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug","Pam1ug+IAV",0.999208023643048,""
"17074","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug","Pam1ug+IAV+NTHi",0.999208023643048,""
"17075","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug","Pam1ug+NTHi",0.999208023643048,""
"17076","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug","Saline",0.644430587320378,""
"17077","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug","Saline+IAV",0.644430587320378,""
"17078","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug","Saline+IAV+NTHi",0.644430587320378,""
"17079","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug","Saline+NTHi",0.644430587320378,""
"17080","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999208023643048,""
"17081","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+IAV","Pam1ug+NTHi",0.999208023643048,""
"17082","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+IAV","Saline",0.644430587320378,""
"17083","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+IAV","Saline+IAV",0.644430587320378,""
"17084","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+IAV","Saline+IAV+NTHi",0.644430587320378,""
"17085","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+IAV","Saline+NTHi",0.644430587320378,""
"17086","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.999208023643048,""
"17087","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+IAV+NTHi","Saline",0.644430587320378,""
"17088","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+IAV+NTHi","Saline+IAV",0.644430587320378,""
"17089","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.644430587320378,""
"17090","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+IAV+NTHi","Saline+NTHi",0.644430587320378,""
"17091","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+NTHi","Saline",0.644430587320378,""
"17092","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+NTHi","Saline+IAV",0.644430587320378,""
"17093","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+NTHi","Saline+IAV+NTHi",0.644430587320378,""
"17094","Ly6C+CD8+ T-cells","Spleen","6","Pam1ug+NTHi","Saline+NTHi",0.644430587320378,""
"17095","Ly6C+CD8+ T-cells","Spleen","6","Saline","Saline+IAV",0.999208023643048,""
"17096","Ly6C+CD8+ T-cells","Spleen","6","Saline","Saline+IAV+NTHi",0.999208023643048,""
"17097","Ly6C+CD8+ T-cells","Spleen","6","Saline","Saline+NTHi",0.999208023643048,""
"17098","Ly6C+CD8+ T-cells","Spleen","6","Saline+IAV","Saline+IAV+NTHi",0.999208023643048,""
"17099","Ly6C+CD8+ T-cells","Spleen","6","Saline+IAV","Saline+NTHi",0.999208023643048,""
"17100","Ly6C+CD8+ T-cells","Spleen","6","Saline+IAV+NTHi","Saline+NTHi",0.999208023643048,""
"17101","Ly6C+CD8+ T-cells","Lung","72","Hh","Hh+IAV",7.39064335136221e-06,"***"
"17102","Ly6C+CD8+ T-cells","Lung","72","Hh","Hh+IAV+NTHi",7.39064335136221e-06,"***"
"17103","Ly6C+CD8+ T-cells","Lung","72","Hh","Hh+NTHi",0.999094113230666,""
"17104","Ly6C+CD8+ T-cells","Lung","72","Hh","Pam1ug",0.965042389899535,""
"17105","Ly6C+CD8+ T-cells","Lung","72","Hh","Pam1ug+IAV",0.218279726913317,""
"17106","Ly6C+CD8+ T-cells","Lung","72","Hh","Pam1ug+IAV+NTHi",0.218279726913317,""
"17107","Ly6C+CD8+ T-cells","Lung","72","Hh","Pam1ug+NTHi",0.965042389899535,""
"17108","Ly6C+CD8+ T-cells","Lung","72","Hh","Saline",0.971978236094083,""
"17109","Ly6C+CD8+ T-cells","Lung","72","Hh","Saline+IAV",6.8822495014308e-05,"***"
"17110","Ly6C+CD8+ T-cells","Lung","72","Hh","Saline+IAV+NTHi",6.8822495014308e-05,"***"
"17111","Ly6C+CD8+ T-cells","Lung","72","Hh","Saline+NTHi",0.971978236094083,""
"17112","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV","Hh+IAV+NTHi",0.999094113230666,""
"17113","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV","Hh+NTHi",7.39064335136221e-06,"***"
"17114","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV","Pam1ug",1.62240356225958e-05,"***"
"17115","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV","Pam1ug+IAV",0.00150610395456265,"**"
"17116","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV","Pam1ug+IAV+NTHi",0.00150610395456265,"**"
"17117","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV","Pam1ug+NTHi",1.62240356225958e-05,"***"
"17118","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV","Saline",6.29116079805497e-06,"***"
"17119","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV","Saline+IAV",0.694251103088213,""
"17120","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV","Saline+IAV+NTHi",0.694251103088213,""
"17121","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV","Saline+NTHi",6.29116079805497e-06,"***"
"17122","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV+NTHi","Hh+NTHi",7.39064335136221e-06,"***"
"17123","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV+NTHi","Pam1ug",1.62240356225958e-05,"***"
"17124","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV+NTHi","Pam1ug+IAV",0.00150610395456265,"**"
"17125","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.00150610395456265,"**"
"17126","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV+NTHi","Pam1ug+NTHi",1.62240356225958e-05,"***"
"17127","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV+NTHi","Saline",6.29116079805497e-06,"***"
"17128","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV+NTHi","Saline+IAV",0.694251103088213,""
"17129","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV+NTHi","Saline+IAV+NTHi",0.694251103088213,""
"17130","Ly6C+CD8+ T-cells","Lung","72","Hh+IAV+NTHi","Saline+NTHi",6.29116079805497e-06,"***"
"17131","Ly6C+CD8+ T-cells","Lung","72","Hh+NTHi","Pam1ug",0.965042389899535,""
"17132","Ly6C+CD8+ T-cells","Lung","72","Hh+NTHi","Pam1ug+IAV",0.216084677708039,""
"17133","Ly6C+CD8+ T-cells","Lung","72","Hh+NTHi","Pam1ug+IAV+NTHi",0.216084677708039,""
"17134","Ly6C+CD8+ T-cells","Lung","72","Hh+NTHi","Pam1ug+NTHi",0.965042389899535,""
"17135","Ly6C+CD8+ T-cells","Lung","72","Hh+NTHi","Saline",0.971978236094083,""
"17136","Ly6C+CD8+ T-cells","Lung","72","Hh+NTHi","Saline+IAV",6.69344836730391e-05,"***"
"17137","Ly6C+CD8+ T-cells","Lung","72","Hh+NTHi","Saline+IAV+NTHi",6.69344836730391e-05,"***"
"17138","Ly6C+CD8+ T-cells","Lung","72","Hh+NTHi","Saline+NTHi",0.971978236094083,""
"17139","Ly6C+CD8+ T-cells","Lung","72","Pam1ug","Pam1ug+IAV",0.306823856820857,""
"17140","Ly6C+CD8+ T-cells","Lung","72","Pam1ug","Pam1ug+IAV+NTHi",0.306823856820857,""
"17141","Ly6C+CD8+ T-cells","Lung","72","Pam1ug","Pam1ug+NTHi",0.999094113230666,""
"17142","Ly6C+CD8+ T-cells","Lung","72","Pam1ug","Saline",0.868286802083262,""
"17143","Ly6C+CD8+ T-cells","Lung","72","Pam1ug","Saline+IAV",0.000162287958779909,"***"
"17144","Ly6C+CD8+ T-cells","Lung","72","Pam1ug","Saline+IAV+NTHi",0.000162287958779909,"***"
"17145","Ly6C+CD8+ T-cells","Lung","72","Pam1ug","Saline+NTHi",0.868286802083262,""
"17146","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999094113230666,""
"17147","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+IAV","Pam1ug+NTHi",0.306823856820857,""
"17148","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+IAV","Saline",0.170358317018059,""
"17149","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+IAV","Saline+IAV",0.0122285901940638,"*"
"17150","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+IAV","Saline+IAV+NTHi",0.0122285901940638,"*"
"17151","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+IAV","Saline+NTHi",0.170358317018059,""
"17152","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.306823856820857,""
"17153","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+IAV+NTHi","Saline",0.170358317018059,""
"17154","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+IAV+NTHi","Saline+IAV",0.0122285901940638,"*"
"17155","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.0122285901940638,"*"
"17156","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+IAV+NTHi","Saline+NTHi",0.170358317018059,""
"17157","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+NTHi","Saline",0.868286802083262,""
"17158","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+NTHi","Saline+IAV",0.000162287958779909,"***"
"17159","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+NTHi","Saline+IAV+NTHi",0.000162287958779909,"***"
"17160","Ly6C+CD8+ T-cells","Lung","72","Pam1ug+NTHi","Saline+NTHi",0.868286802083262,""
"17161","Ly6C+CD8+ T-cells","Lung","72","Saline","Saline+IAV",4.02099857953155e-05,"***"
"17162","Ly6C+CD8+ T-cells","Lung","72","Saline","Saline+IAV+NTHi",4.02099857953155e-05,"***"
"17163","Ly6C+CD8+ T-cells","Lung","72","Saline","Saline+NTHi",0.999094113230666,""
"17164","Ly6C+CD8+ T-cells","Lung","72","Saline+IAV","Saline+IAV+NTHi",0.999094113230666,""
"17165","Ly6C+CD8+ T-cells","Lung","72","Saline+IAV","Saline+NTHi",4.02099857953155e-05,"***"
"17166","Ly6C+CD8+ T-cells","Lung","72","Saline+IAV+NTHi","Saline+NTHi",4.02099857953155e-05,"***"
"17167","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh","Hh+IAV",0.807536255727263,""
"17168","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh","Hh+IAV+NTHi",0.807536255727263,""
"17169","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh","Hh+NTHi",0.999585573245418,""
"17170","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh","Pam1ug",0.702307947265589,""
"17171","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh","Pam1ug+IAV",0.807536255727263,""
"17172","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh","Pam1ug+IAV+NTHi",0.807536255727263,""
"17173","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh","Pam1ug+NTHi",0.702307947265589,""
"17174","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh","Saline",0.579465671249523,""
"17175","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh","Saline+IAV",0.807536255727263,""
"17176","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh","Saline+IAV+NTHi",0.807536255727263,""
"17177","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh","Saline+NTHi",0.579465671249523,""
"17178","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV","Hh+IAV+NTHi",0.999585573245418,""
"17179","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV","Hh+NTHi",0.807536255727263,""
"17180","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV","Pam1ug",0.556882287184531,""
"17181","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV","Pam1ug+IAV",0.702307947265589,""
"17182","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV","Pam1ug+IAV+NTHi",0.702307947265589,""
"17183","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV","Pam1ug+NTHi",0.556882287184531,""
"17184","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV","Saline",0.438635861283758,""
"17185","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV","Saline+IAV",0.999585573245418,""
"17186","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV","Saline+IAV+NTHi",0.999585573245418,""
"17187","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV","Saline+NTHi",0.438635861283758,""
"17188","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV+NTHi","Hh+NTHi",0.807536255727263,""
"17189","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV+NTHi","Pam1ug",0.556882287184531,""
"17190","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV+NTHi","Pam1ug+IAV",0.702307947265589,""
"17191","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.702307947265589,""
"17192","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV+NTHi","Pam1ug+NTHi",0.556882287184531,""
"17193","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV+NTHi","Saline",0.438635861283758,""
"17194","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV+NTHi","Saline+IAV",0.999585573245418,""
"17195","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV+NTHi","Saline+IAV+NTHi",0.999585573245418,""
"17196","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+IAV+NTHi","Saline+NTHi",0.438635861283758,""
"17197","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+NTHi","Pam1ug",0.702307947265589,""
"17198","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+NTHi","Pam1ug+IAV",0.807536255727263,""
"17199","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+NTHi","Pam1ug+IAV+NTHi",0.807536255727263,""
"17200","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+NTHi","Pam1ug+NTHi",0.702307947265589,""
"17201","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+NTHi","Saline",0.556882287184531,""
"17202","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+NTHi","Saline+IAV",0.807536255727263,""
"17203","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+NTHi","Saline+IAV+NTHi",0.807536255727263,""
"17204","Ly6C+CD8+ T-cells","Nasal Tissue","72","Hh+NTHi","Saline+NTHi",0.556882287184531,""
"17205","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug","Pam1ug+IAV",0.807536255727263,""
"17206","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug","Pam1ug+IAV+NTHi",0.807536255727263,""
"17207","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug","Pam1ug+NTHi",0.999585573245418,""
"17208","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug","Saline",0.807536255727263,""
"17209","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug","Saline+IAV",0.556882287184531,""
"17210","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug","Saline+IAV+NTHi",0.556882287184531,""
"17211","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug","Saline+NTHi",0.807536255727263,""
"17212","Ly6C+CD8+ T-cells","Nasal Tissue","72","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999585573245418,""
