Treatment,Tissue,Timepoint,Cell_ID,mean,median,q1,q3,comparison
Pam1ug+IAV+NTHi,Lung,6,Ly6C-CD8+ T-cells,4.053163366666666,4.2278382500000005,3.8293057999999998,4.462699999999999,95.86845870148098
Pam1ug+IAV+NTHi,Lung,6,Monocytes,3.0039781166666666,2.9586584499999997,2.703914475,3.250045325,101.5317640556539
Pam1ug+IAV+NTHi,Lung,6,Neutrophils,18.721733916666665,13.783456099999999,11.62454415,25.654895875,135.82757314884665
Pam1ug+IAV+NTHi,Lung,6,Unknown Myeloid,4.71207965,4.4304625,3.8273455499999995,5.091448925,106.35638265756677
Pam1ug+IAV+NTHi,Lung,6,cDC1,0.38807485,0.38941935000000005,0.357123625,0.40066122500000007,99.65474237476899
Pam1ug+IAV+NTHi,Lung,6,cDC2,0.10295546666666666,0.08831685,0.07767557499999998,0.12398780000000001,116.57511184634264
Pam1ug+IAV+NTHi,Lung,6,moDCs,2.100565483333333,1.9759227499999996,1.6615988250000002,2.4204217,106.30807724306699
Pam1ug+IAV+NTHi,Lung,6,pDCs,0.44091393333333334,0.44272075000000005,0.37085835,0.49028082500000003,99.59188344646897
Pam1ug+IAV+NTHi,Lung,24,B-cells,27.554101916666667,24.59362745,19.61898365,36.127622225,112.03756734416446
Pam1ug+IAV+NTHi,Lung,24,CD103+CD4+ T-cells,1.0522226333333333,0.9476387,0.7386845750000001,1.279014875,111.0362665996369
Pam1ug+IAV+NTHi,Lung,24,CD206+ Macrophages,0.57535005,0.5355423,0.465946375,0.55931135,107.43316634372297
Pam1ug+IAV+NTHi,Lung,24,CD4+ T-cells,14.225886616666667,14.367087649999998,12.900507900000003,16.016857525,99.01719098001513
Pam1ug+IAV+NTHi,Lung,24,CD64+MHCII- Macrophages,0.29118388333333334,0.19792909999999997,0.10292715,0.316094875,147.11524648641023
Pam1ug+IAV+NTHi,Lung,24,Drop,4.482069783333333,4.55435655,2.8690373749999996,5.861088025,98.41279957172729
Pam1ug+IAV+NTHi,Lung,24,Ly6C(hi)CD64(hi) Monocytes,2.15583585,1.93577875,1.4330645,2.5969280249999995,111.36788488870435
Pam1ug+IAV+NTHi,Lung,24,Ly6C+ NK cells,3.271900183333333,3.04521135,2.442342825,3.69151155,107.44410838128961
Pam1ug+IAV+NTHi,Lung,24,Ly6C+CD8+ T-cells,3.9915496833333335,4.209511000000001,3.8616636749999995,4.4605166,94.82217016022366
Pam1ug+IAV+NTHi,Lung,24,Ly6C- NK cells,4.369010283333333,4.35286395,4.096365825,5.038690575,100.37093586013258
Pam1ug+IAV+NTHi,Lung,24,Ly6C-CD8+ T-cells,2.948164183333333,2.90491165,2.3608249,3.452477575,101.48894488179472
Pam1ug+IAV+NTHi,Lung,24,Monocytes,0.7739075833333333,0.6718905,0.43816330000000003,1.0853826500000001,115.18358770265891
Pam1ug+IAV+NTHi,Lung,24,Neutrophils,26.922088666666667,29.2327162,12.422486600000001,38.5206921,92.09574807375125
Pam1ug+IAV+NTHi,Lung,24,Unknown Myeloid,4.93868375,4.71463505,3.9165152500000002,6.016162125,104.75219603689155
Pam1ug+IAV+NTHi,Lung,24,cDC1,0.3281831833333333,0.2858573,0.27837334999999996,0.33048170000000004,114.80664769916085
Pam1ug+IAV+NTHi,Lung,24,cDC2,0.21966451666666667,0.20050945,0.14199095,0.300891225,109.55319894731478
Pam1ug+IAV+NTHi,Lung,24,moDCs,1.283698,1.2956359000000002,0.9496513750000001,1.656252625,99.07860688330726
Pam1ug+IAV+NTHi,Lung,24,pDCs,0.6164993,0.61938615,0.5598138249999999,0.636149,99.53391757306811
Pam1ug+IAV+NTHi,Lung,48,B-cells,35.1056145,37.96675165,28.975213,39.576547975000004,92.46409812360127
Pam1ug+IAV+NTHi,Lung,48,CD103+CD4+ T-cells,1.4743593166666666,1.39041225,1.1591385749999998,1.8728481749999997,106.0375666761183
Pam1ug+IAV+NTHi,Lung,48,CD206+ Macrophages,0.5120816,0.47679505,0.420285525,0.505621475,107.40077943342743
Pam1ug+IAV+NTHi,Lung,48,CD4+ T-cells,15.511166033333335,16.414113750000002,13.118727150000002,17.741078025,94.49895540862407
Pam1ug+IAV+NTHi,Lung,48,CD64+MHCII- Macrophages,0.23553688333333334,0.22058054999999996,0.160841075,0.25629587499999995,106.78044067499759
Pam1ug+IAV+NTHi,Lung,48,Drop,5.9659952,5.9239553,5.201386725,6.8089456,100.70965930482292
Pam1ug+IAV+NTHi,Lung,48,Ly6C(hi)CD64(hi) Monocytes,1.9648047666666664,2.08843085,1.929450875,2.299307,94.08043204622582
Pam1ug+IAV+NTHi,Lung,48,Ly6C+ NK cells,3.7168346,3.77841935,3.2207322250000003,4.185526725,98.37009224505479
Pam1ug+IAV+NTHi,Lung,48,Ly6C+CD8+ T-cells,5.063984733333333,4.7512408,4.419781325,5.744312025000001,106.58236335513311
Pam1ug+IAV+NTHi,Lung,48,Ly6C- NK cells,5.7472099666666665,5.8496211,5.37640125,6.4460937,98.24926894267846
Pam1ug+IAV+NTHi,Lung,48,Ly6C-CD8+ T-cells,6.7837786,3.79352815,3.5925,4.386566825,178.82504970999094
Pam1ug+IAV+NTHi,Lung,48,Monocytes,1.6365496166666667,1.61273015,1.41696505,1.873466175,101.47696542206188
Pam1ug+IAV+NTHi,Lung,48,Neutrophils,8.507131116666667,7.115932450000001,6.870988874999999,7.500128675000001,119.55047601199004
Pam1ug+IAV+NTHi,Lung,48,Unknown Myeloid,4.919016966666667,4.603836749999999,4.11671795,5.18912845,106.84603372755707
Pam1ug+IAV+NTHi,Lung,48,cDC1,0.5217552000000001,0.5541637,0.50249635,0.578997325,94.15181831650106
Pam1ug+IAV+NTHi,Lung,48,cDC2,0.2663057833333333,0.2583991,0.19649165,0.33159524999999995,103.05987262855534
Pam1ug+IAV+NTHi,Lung,48,moDCs,1.0337122166666668,0.8810967499999999,0.34271414999999994,1.748444125,117.32107928745248
Pam1ug+IAV+NTHi,Lung,48,pDCs,1.0341629166666666,0.9318203500000001,0.89196125,1.236211125,110.9830791596971
Pam1ug+IAV+NTHi,Lung,72,B-cells,39.95071325,40.576544250000005,35.40192665000001,45.6946966,98.45765327834688
Pam1ug+IAV+NTHi,Lung,72,CD103+CD4+ T-cells,1.4183776333333333,1.4290439,1.12386525,1.5244738,99.25360818749749
Pam1ug+IAV+NTHi,Lung,72,CD206+ Macrophages,0.4638526666666667,0.38070775,0.3123696,0.44385859999999994,121.83956503818656
Pam1ug+IAV+NTHi,Lung,72,CD4+ T-cells,13.415398083333333,13.566616799999998,11.981485949999998,15.658980375,98.88536162776657
Pam1ug+IAV+NTHi,Lung,72,CD64+MHCII- Macrophages,0.3997859833333333,0.40876840000000003,0.34466040000000003,0.452652125,97.80256578867967
Pam1ug+IAV+NTHi,Lung,72,Drop,6.285069316666666,5.73886125,4.912115525,7.287559225,109.51770818063716
Pam1ug+IAV+NTHi,Lung,72,Ly6C(hi)CD64(hi) Monocytes,5.372331966666667,5.4312315,3.7705742,6.19081705,98.91553999616232
Pam1ug+IAV+NTHi,Lung,72,Ly6C+ NK cells,5.666391166666666,5.0940144,3.99116115,6.954260925,111.2362612611905
Pam1ug+IAV+NTHi,Lung,72,Ly6C+CD8+ T-cells,6.023224816666667,5.662284850000001,5.1548169,6.845931650000001,106.37445794813141
Pam1ug+IAV+NTHi,Lung,72,Ly6C- NK cells,6.440883933333333,6.297953449999999,5.7804304250000005,7.00520345,102.26947506786246
Pam1ug+IAV+NTHi,Lung,72,Ly6C-CD8+ T-cells,3.241337666666667,3.15200815,2.782845675,3.59689775,102.8340509419897
Pam1ug+IAV+NTHi,Lung,72,Monocytes,1.5320650833333334,1.4811177500000001,1.0379554000000002,1.8615294749999998,103.43978953282635
Pam1ug+IAV+NTHi,Lung,72,Neutrophils,3.3266579,2.0083978,1.276084625,4.952751225,165.63740012063346
Pam1ug+IAV+NTHi,Lung,72,Unknown Myeloid,3.8628519166666666,3.65728855,3.39553245,4.089561725,105.62064939247593
Pam1ug+IAV+NTHi,Lung,72,cDC1,0.5349322166666667,0.5351448,0.45146872499999996,0.58336875,99.9602755490975
Pam1ug+IAV+NTHi,Lung,72,cDC2,0.08382098333333332,0.052424349999999995,0.04672465,0.11653825,159.88940889745572
Pam1ug+IAV+NTHi,Lung,72,moDCs,0.5664656833333334,0.6185001,0.437711325,0.7288191,91.58699947394243
Pam1ug+IAV+NTHi,Lung,72,pDCs,1.4158396833333333,1.1643863,1.058687575,1.6664871,121.59535742848686
Pam1ug+IAV+NTHi,Lung,96,B-cells,39.91459943333333,39.24265065,37.393098200000004,43.54168105,101.7122920399194
Pam1ug+IAV+NTHi,Lung,96,CD103+CD4+ T-cells,1.0959092333333333,1.00322415,0.9247682749999999,1.3025086,109.23872131002162
Pam1ug+IAV+NTHi,Lung,96,CD206+ Macrophages,0.5137791166666666,0.37800205,0.289029925,0.6407596,135.91966410411442
Pam1ug+IAV+NTHi,Lung,96,CD4+ T-cells,14.787252816666665,14.7393699,13.822444075000002,15.497581774999999,100.32486406808113
Pam1ug+IAV+NTHi,Lung,96,CD64+MHCII- Macrophages,0.4180680333333333,0.2821769,0.268552175,0.523743725,148.15813531629743
Pam1ug+IAV+NTHi,Lung,96,Drop,6.1265973166666665,6.11505035,5.8062553999999995,6.213773975,100.18882864417735
Pam1ug+IAV+NTHi,Lung,96,Ly6C(hi)CD64(hi) Monocytes,4.728167583333334,4.5548864,4.1329612000000004,5.059654875,103.80429209679815
Pam1ug+IAV+NTHi,Lung,96,Ly6C+ NK cells,5.512542083333334,5.62526205,4.466566499999999,6.4999098,97.99618283264392
Pam1ug+IAV+NTHi,Lung,96,Ly6C+CD8+ T-cells,7.93023705,7.2352818,7.008418275,8.715434475,109.6050889130538
Pam1ug+IAV+NTHi,Lung,96,Ly6C- NK cells,6.651640516666666,6.2069026,5.8306751000000006,7.609167749999999,107.16521500863678
Pam1ug+IAV+NTHi,Lung,96,Ly6C-CD8+ T-cells,2.5727494833333333,2.6116404,1.715668125,3.1662618750000004,98.51086249597506
Pam1ug+IAV+NTHi,Lung,96,Monocytes,1.55448735,1.55287655,1.093764525,1.9602845500000001,100.10373007435783
Pam1ug+IAV+NTHi,Lung,96,Neutrophils,2.1903494,2.40198885,1.3998396499999999,2.9414641749999997,91.18899115622456
Pam1ug+IAV+NTHi,Lung,96,Unknown Myeloid,3.613752666666667,3.55869355,2.966257875,4.1842083500000005,101.54717218251814
Pam1ug+IAV+NTHi,Lung,96,cDC1,0.5996532666666667,0.5015463,0.39419787500000003,0.7783819,119.56089929617002
Pam1ug+IAV+NTHi,Lung,96,cDC2,0.04952188333333333,0.0384792,0.0348902,0.04631110000000001,128.6977986375323
Pam1ug+IAV+NTHi,Lung,96,moDCs,0.6146138166666666,0.51892465,0.4488359,0.78511395,118.43989617118143
Pam1ug+IAV+NTHi,Lung,96,pDCs,1.1260788333333334,1.17350515,0.9680316500000001,1.2593469,95.9585761795194
Pam1ug+IAV+NTHi,Lung,144,B-cells,33.790522833333334,32.48228795,30.6459537,36.424678225,104.02753305231178
Pam1ug+IAV+NTHi,Lung,144,CD103+CD4+ T-cells,1.4780569000000001,1.4029776,1.2946110249999998,1.62329255,105.35142542546652
Pam1ug+IAV+NTHi,Lung,144,CD206+ Macrophages,0.5989260166666667,0.48317695000000005,0.46936352499999995,0.715615675,123.9558337099207
Pam1ug+IAV+NTHi,Lung,144,CD4+ T-cells,15.888860016666667,15.315799800000002,15.144482425,15.338516000000002,103.74162775793575
Pam1ug+IAV+NTHi,Lung,144,CD64+MHCII- Macrophages,0.3408636,0.33037485,0.21687410000000001,0.4256738499999999,103.1748028035427
Pam1ug+IAV+NTHi,Lung,144,Drop,6.8206691,7.04086805,6.0977795,7.488133175,96.8725596270761
Pam1ug+IAV+NTHi,Lung,144,Ly6C(hi)CD64(hi) Monocytes,4.74614245,4.860129049999999,4.269209775,5.152955425,97.65465898482675
Pam1ug+IAV+NTHi,Lung,144,Ly6C+ NK cells,4.82639855,4.35640575,4.04841245,5.9470540750000005,110.78854512117013
Pam1ug+IAV+NTHi,Lung,144,Ly6C+CD8+ T-cells,7.88948005,7.387513900000001,7.2367341000000005,8.395489625,106.79479127612876
Pam1ug+IAV+NTHi,Lung,144,Ly6C- NK cells,8.074206483333333,8.332875000000001,7.054429450000001,9.34534865,96.8958070693888
Pam1ug+IAV+NTHi,Lung,144,Ly6C-CD8+ T-cells,2.52295245,2.72611315,2.164260275,2.896024275,92.54760573676114
Pam1ug+IAV+NTHi,Lung,144,Monocytes,2.045567383333333,1.9040619499999998,1.522725875,2.315400575,107.43176624759154
Pam1ug+IAV+NTHi,Lung,144,Neutrophils,3.7892340499999997,3.1950757999999997,2.6522130500000003,4.751895725,118.59606116386973
Pam1ug+IAV+NTHi,Lung,144,Unknown Myeloid,4.186189016666667,4.32131,3.768080225,4.8910034,96.87314764889967
Pam1ug+IAV+NTHi,Lung,144,cDC1,0.5841731666666666,0.5673472,0.42426549999999996,0.727504,102.96572657213548
Pam1ug+IAV+NTHi,Lung,144,cDC2,0.05868558333333334,0.06442885,0.041180825000000004,0.07509262500000001,91.08587741878576
Pam1ug+IAV+NTHi,Lung,144,moDCs,1.16856825,1.10847385,0.8617069000000002,1.40250655,105.42136379671925
Pam1ug+IAV+NTHi,Lung,144,pDCs,1.1905041833333332,1.2343235000000001,1.15110475,1.3180163249999999,96.4499325608994
Pam1ug+IAV+NTHi,Nasal Tissue,2,B-cells,50.9793251,51.9568854,48.348890125,55.818696275,98.11851635741044
Pam1ug+IAV+NTHi,Nasal Tissue,2,CD103+CD4+ T-cells,0.6753849166666667,0.6362036499999999,0.50940205,0.8401855,106.15860450763945
Pam1ug+IAV+NTHi,Nasal Tissue,2,CD206+ Macrophages,1.6561405500000002,1.6955202500000002,1.311934525,2.11982535,97.6774267367199
Pam1ug+IAV+NTHi,Nasal Tissue,2,CD4+ T-cells,2.6175081166666665,1.5388598999999998,1.106745875,3.531764725,170.09398429750925
Pam1ug+IAV+NTHi,Nasal Tissue,2,CD64+MHCII- Macrophages,0.37602985,0.33278595,0.20985184999999998,0.425588725,112.99450893284406
Pam1ug+IAV+NTHi,Nasal Tissue,2,Drop,6.5416505166666665,6.7313604,6.4951199,6.958869625,97.18170069554836
Pam1ug+IAV+NTHi,Nasal Tissue,2,Ly6C(hi)CD64(hi) Monocytes,4.713805083333334,4.51961755,4.112714400000001,5.12603915,104.29654790886748
Pam1ug+IAV+NTHi,Nasal Tissue,2,Ly6C+ NK cells,0.56635195,0.56078725,0.53346165,0.5896418,100.99230144765241
Pam1ug+IAV+NTHi,Nasal Tissue,2,Ly6C+CD8+ T-cells,0.5994956499999999,0.5332602000000001,0.41164557500000004,0.616512475,112.42085008406775
Pam1ug+IAV+NTHi,Nasal Tissue,2,Ly6C- NK cells,2.486867033333333,2.4837792,2.2933385250000002,2.6383823250000003,100.12431996102285
Pam1ug+IAV+NTHi,Nasal Tissue,2,Ly6C-CD8+ T-cells,0.50565785,0.3647875,0.338418175,0.688161025,138.61709899599083
Pam1ug+IAV+NTHi,Nasal Tissue,2,Monocytes,2.080922516666667,1.97054215,1.657259175,2.3380028,105.60152274168138
Pam1ug+IAV+NTHi,Nasal Tissue,2,Neutrophils,20.078171,18.3384954,16.4965161,23.955026699999998,109.48646855728417
Pam1ug+IAV+NTHi,Nasal Tissue,2,Unknown Myeloid,4.372698616666667,4.4522549499999995,3.1883112249999996,5.21836465,98.21312269340432
Pam1ug+IAV+NTHi,Nasal Tissue,2,cDC1,0.14235223333333333,0.1550198,0.10589047500000001,0.1925155,91.82842019750595
Pam1ug+IAV+NTHi,Nasal Tissue,2,cDC2,0.06174473333333333,0.0530097,0.0511823,0.0658444,116.4781791508598
Pam1ug+IAV+NTHi,Nasal Tissue,2,moDCs,0.04422484499999999,0.0298731,0.021639549999999997,0.04786415,148.04236922180823
Pam1ug+IAV+NTHi,Nasal Tissue,2,pDCs,1.5016694333333334,1.4921284,1.369366375,1.6076110000000001,100.63942441771991
Pam1ug+IAV+NTHi,Nasal Tissue,6,B-cells,50.274600033333336,51.94683634999999,48.555792249999996,55.758569775,96.7808697619241
Pam1ug+IAV+NTHi,Nasal Tissue,6,CD103+CD4+ T-cells,0.48243925,0.37824345,0.32805674999999995,0.45881174999999996,127.54728469190941
Pam1ug+IAV+NTHi,Nasal Tissue,6,CD206+ Macrophages,0.94915595,0.9450771,0.725222075,1.12042315,100.4315891264321
Pam1ug+IAV+NTHi,Nasal Tissue,6,CD4+ T-cells,1.4226002666666666,1.26233035,1.120273925,1.288807125,112.69635295282781
Pam1ug+IAV+NTHi,Nasal Tissue,6,CD64+MHCII- Macrophages,0.11894165,0.11686605,0.10460697499999998,0.12567895,101.77605044407679
Pam1ug+IAV+NTHi,Nasal Tissue,6,Drop,4.822869483333333,4.79543335,4.170258049999999,5.164590225,100.57213042765642
Pam1ug+IAV+NTHi,Nasal Tissue,6,Ly6C(hi)CD64(hi) Monocytes,5.350880166666667,5.87536085,4.64203715,6.3313201999999995,91.07321751423434
Pam1ug+IAV+NTHi,Nasal Tissue,6,Ly6C+ NK cells,0.4989944166666666,0.4956637,0.42556122500000004,0.5737220249999999,100.67197106963181
Pam1ug+IAV+NTHi,Nasal Tissue,6,Ly6C+CD8+ T-cells,0.40701336666666665,0.3990558,0.342315775,0.46997089999999997,101.99409873673473
Pam1ug+IAV+NTHi,Nasal Tissue,6,Ly6C- NK cells,1.8879964833333331,2.0316870000000002,1.6905444499999998,2.0913563500000003,92.92752689431654
Pam1ug+IAV+NTHi,Nasal Tissue,6,Ly6C-CD8+ T-cells,0.42749611666666665,0.3513534,0.280617375,0.46824345000000006,121.6712622296146
Pam1ug+IAV+NTHi,Nasal Tissue,6,Monocytes,3.3112518833333335,3.60374925,3.133842025,4.0230727250000005,91.88352611751036
Pam1ug+IAV+NTHi,Nasal Tissue,6,Neutrophils,25.002740183333334,20.222849800000002,19.259681725,24.949899625,123.63608705303903
Pam1ug+IAV+NTHi,Nasal Tissue,6,Unknown Myeloid,3.701215833333334,3.46157105,3.331354825,3.748622175,106.92300634225992
Pam1ug+IAV+NTHi,Nasal Tissue,6,cDC1,0.032604249999999994,0.02885225,0.0178455,0.04146925,113.00418511554557
Pam1ug+IAV+NTHi,Nasal Tissue,6,cDC2,0.046189350000000004,0.0415108,0.0248801,0.067594125,111.27068136484964
Pam1ug+IAV+NTHi,Nasal Tissue,6,moDCs,0.014488553999999999,0.011777899999999999,0.0039968600000000005,0.0129138,123.01474796016268
Pam1ug+IAV+NTHi,Nasal Tissue,6,pDCs,1.2509375666666667,1.1794924500000001,0.9177640250000001,1.5676694500000001,106.05727630275771
Pam1ug+IAV+NTHi,Nasal Tissue,24,B-cells,46.8878816,47.5957485,44.318539525,50.48580185,98.51275182698303
Pam1ug+IAV+NTHi,Nasal Tissue,24,CD103+CD4+ T-cells,1.1892918166666666,0.6887961,0.49244905,0.9686342000000001,172.66239118756138
Pam1ug+IAV+NTHi,Nasal Tissue,24,CD206+ Macrophages,1.61208705,1.30880775,1.0679501,2.2737811750000003,123.17218094101293
Pam1ug+IAV+NTHi,Nasal Tissue,24,CD4+ T-cells,2.10730945,1.54014745,1.3378184000000002,2.185955925,136.82517540771826
Pam1ug+IAV+NTHi,Nasal Tissue,24,CD64+MHCII- Macrophages,0.7534297000000001,0.6489853,0.4995844750000001,0.74488705,116.09349241038281
Pam1ug+IAV+NTHi,Nasal Tissue,24,Drop,4.3278804,4.32523025,4.1240710499999995,4.5708121749999995,100.06127188257781
Pam1ug+IAV+NTHi,Nasal Tissue,24,Ly6C(hi)CD64(hi) Monocytes,4.9598746333333334,5.0863587500000005,4.4682623249999995,5.7660844000000004,97.51326788212359
Pam1ug+IAV+NTHi,Nasal Tissue,24,Ly6C+ NK cells,0.6432764333333334,0.6523297,0.5498556,0.7048217,98.6121639614651
Pam1ug+IAV+NTHi,Nasal Tissue,24,Ly6C+CD8+ T-cells,0.5304512833333334,0.5439499000000001,0.384943,0.7130839,97.51840809849092
Pam1ug+IAV+NTHi,Nasal Tissue,24,Ly6C- NK cells,2.2881321166666666,2.1502653,1.985828,2.308408375,106.41161891356691
Pam1ug+IAV+NTHi,Nasal Tissue,24,Ly6C-CD8+ T-cells,0.49512516666666667,0.496219,0.305584625,0.65229855,99.77956641456024
Pam1ug+IAV+NTHi,Nasal Tissue,24,Monocytes,1.9466144833333334,1.8913896,1.2963714499999999,2.60266255,102.91980474743721
Pam1ug+IAV+NTHi,Nasal Tissue,24,Neutrophils,25.146090466666664,24.79600225,24.00923585,26.4903573,101.41187362840583
Pam1ug+IAV+NTHi,Nasal Tissue,24,Unknown Myeloid,5.271436166666667,4.66043555,4.062761125,5.247686775,113.11037584602295
Pam1ug+IAV+NTHi,Nasal Tissue,24,cDC1,0.11803711666666668,0.09997625000000002,0.0882898,0.11800935000000001,118.06515714148776
Pam1ug+IAV+NTHi,Nasal Tissue,24,cDC2,0.12985246666666667,0.08905075,0.07924084999999999,0.10490512499999999,145.8184986276552
Pam1ug+IAV+NTHi,Nasal Tissue,24,moDCs,0.025861133333333335,0.0234906,0.016529175,0.033371175,110.09141245150542
Pam1ug+IAV+NTHi,Nasal Tissue,24,pDCs,1.5673685,1.60144565,1.47497825,1.6668077749999999,97.8721007484706
Pam1ug+IAV+NTHi,Nasal Tissue,48,B-cells,41.6925184,41.9198908,40.23391195,43.874257375,99.45760259470904
Pam1ug+IAV+NTHi,Nasal Tissue,48,CD103+CD4+ T-cells,1.3806869,1.44462375,1.1985213000000001,1.6340571750000001,95.57415209323534
Pam1ug+IAV+NTHi,Nasal Tissue,48,CD206+ Macrophages,1.8696694166666665,1.3622476000000001,1.212009975,2.1920706500000002,137.24886846316826
Pam1ug+IAV+NTHi,Nasal Tissue,48,CD4+ T-cells,2.4295083500000003,1.7024795500000003,1.31492345,2.7917009249999998,142.70411353839756
Pam1ug+IAV+NTHi,Nasal Tissue,48,CD64+MHCII- Macrophages,1.1128905833333333,0.8564823000000001,0.516073475,1.7264656,129.93737095715034
Pam1ug+IAV+NTHi,Nasal Tissue,48,Drop,6.348376383333333,6.6229098,5.086579075,7.580325275,95.85479154998204
Pam1ug+IAV+NTHi,Nasal Tissue,48,Ly6C(hi)CD64(hi) Monocytes,5.519492666666667,5.22276995,4.8485553999999995,6.118482075,105.68132848100397
Pam1ug+IAV+NTHi,Nasal Tissue,48,Ly6C+ NK cells,0.67192885,0.61255715,0.4669786,0.8882886749999999,109.69243441203812
Pam1ug+IAV+NTHi,Nasal Tissue,48,Ly6C+CD8+ T-cells,0.63387695,0.5520824000000001,0.5062182000000001,0.589036975,114.81564165059417
Pam1ug+IAV+NTHi,Nasal Tissue,48,Ly6C- NK cells,2.2545009833333336,2.23769345,1.959077775,2.59063555,100.7511097345945
Pam1ug+IAV+NTHi,Nasal Tissue,48,Ly6C-CD8+ T-cells,0.5900152666666667,0.55902305,0.35723380000000005,0.7246422,105.54399620313808
Pam1ug+IAV+NTHi,Nasal Tissue,48,Monocytes,3.6134983833333334,3.8560677,2.8102281749999998,4.477409925,93.70941239785114
Pam1ug+IAV+NTHi,Nasal Tissue,48,Neutrophils,23.538063466666667,23.20777545,18.7622198,26.520203575,101.4231782678967
Pam1ug+IAV+NTHi,Nasal Tissue,48,Unknown Myeloid,5.730906483333333,5.8672386,4.2890667,7.204932975,97.67638362846421
Pam1ug+IAV+NTHi,Nasal Tissue,48,cDC1,0.19961371666666664,0.1105331,0.0876886,0.17688165,180.5918016111614
Pam1ug+IAV+NTHi,Nasal Tissue,48,cDC2,0.14218675,0.14458205,0.1163297,0.164233775,98.34329365228949
Pam1ug+IAV+NTHi,Nasal Tissue,48,moDCs,0.009235508,0.006612010000000001,0.00587855,0.0107747,139.67776818244374
Pam1ug+IAV+NTHi,Nasal Tissue,48,pDCs,2.2645702666666665,2.2416262,2.0857760499999998,2.563916425,101.02354561463756
Pam1ug+IAV+NTHi,Nasal Tissue,72,B-cells,35.56313836,34.803578699999996,33.2993083,35.8838932,102.18241826953273
Pam1ug+IAV+NTHi,Nasal Tissue,72,CD103+CD4+ T-cells,0.7363444600000001,0.8593872,0.5115793000000001,0.9697132,85.68250260185398
Pam1ug+IAV+NTHi,Nasal Tissue,72,CD206+ Macrophages,1.7077162600000002,1.7030421,1.6117498000000001,1.8266357,100.27445945111985
Pam1ug+IAV+NTHi,Nasal Tissue,72,CD4+ T-cells,1.52455204,1.450216,1.3948854,1.5842456,105.12585987190874
Pam1ug+IAV+NTHi,Nasal Tissue,72,CD64+MHCII- Macrophages,0.80881448,0.6288745,0.5775895,0.9562823,128.61301897278392
Pam1ug+IAV+NTHi,Nasal Tissue,72,Drop,6.91168512,5.948570999999999,5.6109863,6.5043558,116.190680417196
Pam1ug+IAV+NTHi,Nasal Tissue,72,Ly6C(hi)CD64(hi) Monocytes,8.41311284,8.7188514,7.6099658,9.493396,96.49336195820473
Pam1ug+IAV+NTHi,Nasal Tissue,72,Ly6C+ NK cells,0.47620242,0.5170801,0.4445638,0.5952533,92.09451688432797
Pam1ug+IAV+NTHi,Nasal Tissue,72,Ly6C+CD8+ T-cells,0.44575442,0.3602177,0.3356981,0.42356570000000004,123.74584036264737
Pam1ug+IAV+NTHi,Nasal Tissue,72,Ly6C- NK cells,1.594931,1.8306360000000002,1.6605868,1.8317838999999998,87.12442014687791
Pam1ug+IAV+NTHi,Nasal Tissue,72,Ly6C-CD8+ T-cells,0.23832172000000001,0.183515,0.1660578,0.35755539999999997,129.86498106421817
Pam1ug+IAV+NTHi,Nasal Tissue,72,Monocytes,3.34641926,3.2010832000000002,2.7706287,3.2104856,104.54021501221835
Pam1ug+IAV+NTHi,Nasal Tissue,72,Neutrophils,31.73045844,33.565338,30.207189,35.9492311,94.53340955482112
Pam1ug+IAV+NTHi,Nasal Tissue,72,Unknown Myeloid,4.488766839999999,4.2395346,3.9661541000000002,4.7857418,105.87876414547954
Pam1ug+IAV+NTHi,Nasal Tissue,72,cDC1,0.10611284000000001,0.09197050000000001,0.0880136,0.1320413,115.37703937675667
Pam1ug+IAV+NTHi,Nasal Tissue,72,cDC2,0.03709424,0.0306568,0.0246179,0.0495077,120.99840818350252
Pam1ug+IAV+NTHi,Nasal Tissue,72,moDCs,0.00397595,0.0036737299999999996,0.00213871,0.00551097,108.22651637436611
Pam1ug+IAV+NTHi,Nasal Tissue,72,pDCs,1.8673944599999999,1.629255,1.5620173,1.6777601,114.61646335288214
Pam1ug+IAV+NTHi,Nasal Tissue,96,B-cells,33.02792568333333,33.557123,27.045411650000002,38.661240425,98.42299556887917
Pam1ug+IAV+NTHi,Nasal Tissue,96,CD103+CD4+ T-cells,0.7722935,0.5992559999999999,0.3498001,1.2105935749999999,128.87538881546453
Pam1ug+IAV+NTHi,Nasal Tissue,96,CD206+ Macrophages,1.3616820333333333,1.1784281,1.096363775,1.43381975,115.55070974065649
Pam1ug+IAV+NTHi,Nasal Tissue,96,CD4+ T-cells,2.3801538833333336,1.6126435000000001,0.7739935,3.7771508500000004,147.59330771700834
Pam1ug+IAV+NTHi,Nasal Tissue,96,CD64+MHCII- Macrophages,0.9189591666666667,0.5021298000000001,0.42796117499999997,0.7760592749999999,183.01227424993826
Pam1ug+IAV+NTHi,Nasal Tissue,96,Drop,6.3753434166666665,6.22208795,6.136007775,6.451726450000001,102.46308743782168
Pam1ug+IAV+NTHi,Nasal Tissue,96,Ly6C(hi)CD64(hi) Monocytes,9.54319565,9.492736099999998,9.0624267,9.8847484,100.5315595995553
Pam1ug+IAV+NTHi,Nasal Tissue,96,Ly6C+ NK cells,1.0514128,0.6867287,0.50831065,1.2854536500000002,153.10453749785034
