"","Cell_ID","Tissue","Timepoint","Treatment1","Treatment2","ratio","SE","df","null","p.value","significance"
"14353","Ly6C+ NK cells","Spleen","72","Hh+NTHi","Saline+IAV+NTHi",1.22267360414865,0.217402337757321,Inf,1,0.999519295558672,""
"14354","Ly6C+ NK cells","Spleen","72","Hh+NTHi","Saline+NTHi",1.15333557450263,0.204774992661615,Inf,1,0.999519295558672,""
"14355","Ly6C+ NK cells","Spleen","72","Pam1ug","Pam1ug+IAV",1.13706794703342,0.202953364019647,Inf,1,0.999519295558672,""
"14356","Ly6C+ NK cells","Spleen","72","Pam1ug","Pam1ug+IAV+NTHi",1.13721034439374,0.202976786229003,Inf,1,0.999519295558672,""
"14357","Ly6C+ NK cells","Spleen","72","Pam1ug","Pam1ug+NTHi",0.999923738303452,0.126576126822146,Inf,1,0.999519295558672,""
"14358","Ly6C+ NK cells","Spleen","72","Pam1ug","Saline",1.02320926641366,0.182155123995719,Inf,1,0.999519295558672,""
"14359","Ly6C+ NK cells","Spleen","72","Pam1ug","Saline+IAV",1.08369643060093,0.19321762003059,Inf,1,0.999519295558672,""
"14360","Ly6C+ NK cells","Spleen","72","Pam1ug","Saline+IAV+NTHi",1.08437249882207,0.193328554234274,Inf,1,0.999519295558672,""
"14361","Ly6C+ NK cells","Spleen","72","Pam1ug","Saline+NTHi",1.02287754856263,0.182100866354978,Inf,1,0.999519295558672,""
"14362","Ly6C+ NK cells","Spleen","72","Pam1ug+IAV","Pam1ug+IAV+NTHi",1.00012523205907,0.128073210141726,Inf,1,0.999519295558672,""
"14363","Ly6C+ NK cells","Spleen","72","Pam1ug+IAV","Pam1ug+NTHi",0.879387850930301,0.15696144612379,Inf,1,0.999519295558672,""
"14364","Ly6C+ NK cells","Spleen","72","Pam1ug+IAV","Saline",0.899866423183581,0.160689991441716,Inf,1,0.999519295558672,""
"14365","Ly6C+ NK cells","Spleen","72","Pam1ug+IAV","Saline+IAV",0.953062157304026,0.170447273421696,Inf,1,0.999519295558672,""
"14366","Ly6C+ NK cells","Spleen","72","Pam1ug+IAV","Saline+IAV+NTHi",0.953656728827125,0.170545188443432,Inf,1,0.999519295558672,""
"14367","Ly6C+ NK cells","Spleen","72","Pam1ug+IAV","Saline+NTHi",0.899574692287552,0.160642100378967,Inf,1,0.999519295558672,""
"14368","Ly6C+ NK cells","Spleen","72","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.879277737168779,0.15694025028328,Inf,1,0.999519295558672,""
"14369","Ly6C+ NK cells","Spleen","72","Pam1ug+IAV+NTHi","Saline",0.899753745169415,0.160668294059411,Inf,1,0.999519295558672,""
"14370","Ly6C+ NK cells","Spleen","72","Pam1ug+IAV+NTHi","Saline+IAV",0.95294281831271,0.17042426394283,Inf,1,0.999519295558672,""
"14371","Ly6C+ NK cells","Spleen","72","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.953537315385716,0.170522164918,Inf,1,0.999519295558672,""
"14372","Ly6C+ NK cells","Spleen","72","Pam1ug+IAV+NTHi","Saline+NTHi",0.899462050802872,0.160620409875104,Inf,1,0.999519295558672,""
"14373","Ly6C+ NK cells","Spleen","72","Pam1ug+NTHi","Saline",1.02328730403953,0.182170151922196,Inf,1,0.999519295558672,""
"14374","Ly6C+ NK cells","Spleen","72","Pam1ug+NTHi","Saline+IAV",1.08377908143237,0.193233556714728,Inf,1,0.999519295558672,""
"14375","Ly6C+ NK cells","Spleen","72","Pam1ug+NTHi","Saline+IAV+NTHi",1.08445520121554,0.193344500659828,Inf,1,0.999519295558672,""
"14376","Ly6C+ NK cells","Spleen","72","Pam1ug+NTHi","Saline+NTHi",1.0229555608892,0.182115889511104,Inf,1,0.999519295558672,""
"14377","Ly6C+ NK cells","Spleen","72","Saline","Saline+IAV",1.05911514503702,0.188922469157635,Inf,1,0.999519295558672,""
"14378","Ly6C+ NK cells","Spleen","72","Saline","Saline+IAV+NTHi",1.05977587812783,0.18903094953603,Inf,1,0.999519295558672,""
"14379","Ly6C+ NK cells","Spleen","72","Saline","Saline+NTHi",0.999675806443587,0.126818432431663,Inf,1,0.999519295558672,""
"14380","Ly6C+ NK cells","Spleen","72","Saline+IAV","Saline+IAV+NTHi",1.0006238538783,0.127666148947745,Inf,1,0.999519295558672,""
"14381","Ly6C+ NK cells","Spleen","72","Saline+IAV","Saline+NTHi",0.943878303627356,0.16837120652798,Inf,1,0.999519295558672,""
"14382","Ly6C+ NK cells","Spleen","72","Saline+IAV+NTHi","Saline+NTHi",0.943289828609413,0.168257886272036,Inf,1,0.999519295558672,""
"14383","Ly6C+ NK cells","Lung","96","Hh","Hh+IAV",0.917043947378786,0.157609190902112,Inf,1,0.844726699271502,""
"14384","Ly6C+ NK cells","Lung","96","Hh","Hh+IAV+NTHi",0.916875527298398,0.15758332404157,Inf,1,0.844726699271502,""
"14385","Ly6C+ NK cells","Lung","96","Hh","Hh+NTHi",1.00186373396209,0.117850274715411,Inf,1,0.999646842028885,""
"14386","Ly6C+ NK cells","Lung","96","Hh","Pam1ug",1.24517242512286,0.21405768922002,Inf,1,0.679452497007755,""
"14387","Ly6C+ NK cells","Lung","96","Hh","Pam1ug+IAV",0.949594861421297,0.16315559847264,Inf,1,0.899721623924405,""
"14388","Ly6C+ NK cells","Lung","96","Hh","Pam1ug+IAV+NTHi",0.949545478882649,0.163148015515822,Inf,1,0.899721623924405,""
"14389","Ly6C+ NK cells","Lung","96","Hh","Pam1ug+NTHi",1.24527314148676,0.214073190784708,Inf,1,0.679452497007755,""
"14390","Ly6C+ NK cells","Lung","96","Hh","Saline",1.09833590094467,0.188699261952535,Inf,1,0.844726699271502,""
"14391","Ly6C+ NK cells","Lung","96","Hh","Saline+IAV",0.865385768099846,0.148520124337525,Inf,1,0.824069609033289,""
"14392","Ly6C+ NK cells","Lung","96","Hh","Saline+IAV+NTHi",0.865225085538436,0.148495494956708,Inf,1,0.824069609033289,""
"14393","Ly6C+ NK cells","Lung","96","Hh","Saline+NTHi",1.09802929434273,0.188652152548062,Inf,1,0.844726699271502,""
"14394","Ly6C+ NK cells","Lung","96","Hh+IAV","Hh+IAV+NTHi",0.999816344591915,0.117443333499761,Inf,1,0.999646842028885,""
"14395","Ly6C+ NK cells","Lung","96","Hh+IAV","Hh+NTHi",1.0924926082613,0.187725781276241,Inf,1,0.844726699271502,""
"14396","Ly6C+ NK cells","Lung","96","Hh+IAV","Pam1ug",1.35781107184882,0.233585558102308,Inf,1,0.622059517974368,""
"14397","Ly6C+ NK cells","Lung","96","Hh+IAV","Pam1ug+IAV",1.03549547885415,0.178038174178716,Inf,1,0.923423683055106,""
"14398","Ly6C+ NK cells","Lung","96","Hh+IAV","Pam1ug+IAV+NTHi",1.03544162915721,0.178029899204583,Inf,1,0.923423683055106,""
"14399","Ly6C+ NK cells","Lung","96","Hh+IAV","Pam1ug+NTHi",1.35792089904324,0.233602474517945,Inf,1,0.622059517974368,""
"14400","Ly6C+ NK cells","Lung","96","Hh+IAV","Saline",1.19769167452016,0.20591437167025,Inf,1,0.810749176739029,""
"14401","Ly6C+ NK cells","Lung","96","Hh+IAV","Saline+IAV",0.94366880733841,0.162068576772482,Inf,1,0.899721623924405,""
"14402","Ly6C+ NK cells","Lung","96","Hh+IAV","Saline+IAV+NTHi",0.943493589387439,0.16204169951021,Inf,1,0.899721623924405,""
"14403","Ly6C+ NK cells","Lung","96","Hh+IAV","Saline+NTHi",1.19735733219903,0.20586296230641,Inf,1,0.810749176739029,""
"14404","Ly6C+ NK cells","Lung","96","Hh+IAV+NTHi","Hh+NTHi",1.09269328729289,0.187763939371974,Inf,1,0.844726699271502,""
"14405","Ly6C+ NK cells","Lung","96","Hh+IAV+NTHi","Pam1ug",1.35806048700177,0.233633026607282,Inf,1,0.622059517974368,""
"14406","Ly6C+ NK cells","Lung","96","Hh+IAV+NTHi","Pam1ug+IAV",1.03568568813185,0.17807435957532,Inf,1,0.923423683055106,""
"14407","Ly6C+ NK cells","Lung","96","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",1.03563182854331,0.178066082752341,Inf,1,0.923423683055106,""
"14408","Ly6C+ NK cells","Lung","96","Hh+IAV+NTHi","Pam1ug+NTHi",1.35817033437024,0.233649946796594,Inf,1,0.622059517974368,""
"14409","Ly6C+ NK cells","Lung","96","Hh+IAV+NTHi","Saline",1.19791167747813,0.205956219129198,Inf,1,0.810749176739029,""
"14410","Ly6C+ NK cells","Lung","96","Hh+IAV+NTHi","Saline+IAV",0.943842149053462,0.162101525177986,Inf,1,0.899721623924405,""
"14411","Ly6C+ NK cells","Lung","96","Hh+IAV+NTHi","Saline+IAV+NTHi",0.943666898916856,0.162074641905471,Inf,1,0.899721623924405,""
"14412","Ly6C+ NK cells","Lung","96","Hh+IAV+NTHi","Saline+NTHi",1.19757727374195,0.205904798286647,Inf,1,0.810749176739029,""
"14413","Ly6C+ NK cells","Lung","96","Hh+NTHi","Pam1ug",1.24285607205139,0.213617207739172,Inf,1,0.679452497007755,""
"14414","Ly6C+ NK cells","Lung","96","Hh+NTHi","Pam1ug+IAV",0.947828361513711,0.162819815493977,Inf,1,0.899721623924405,""
"14415","Ly6C+ NK cells","Lung","96","Hh+NTHi","Pam1ug+IAV+NTHi",0.947779070839766,0.16281224969243,Inf,1,0.899721623924405,""
"14416","Ly6C+ NK cells","Lung","96","Hh+NTHi","Pam1ug+NTHi",1.24295660105597,0.213632674288579,Inf,1,0.679452497007755,""
"14417","Ly6C+ NK cells","Lung","96","Hh+NTHi","Saline",1.0962927030017,0.188310941687533,Inf,1,0.844726699271502,""
"14418","Ly6C+ NK cells","Lung","96","Hh+NTHi","Saline+IAV",0.863775919582884,0.148214380540708,Inf,1,0.824069609033289,""
"14419","Ly6C+ NK cells","Lung","96","Hh+NTHi","Saline+IAV+NTHi",0.863615535933927,0.148189806927936,Inf,1,0.824069609033289,""
"14420","Ly6C+ NK cells","Lung","96","Hh+NTHi","Saline+NTHi",1.09598666676987,0.188263938791848,Inf,1,0.844726699271502,""
"14421","Ly6C+ NK cells","Lung","96","Pam1ug","Pam1ug+IAV",0.762621177808044,0.13115565823233,Inf,1,0.632986616802448,""
"14422","Ly6C+ NK cells","Lung","96","Pam1ug","Pam1ug+IAV+NTHi",0.762581518610931,0.131149561988815,Inf,1,0.632986616802448,""
"14423","Ly6C+ NK cells","Lung","96","Pam1ug","Pam1ug+NTHi",1.00008088547567,0.118231660270047,Inf,1,0.999646842028885,""
"14424","Ly6C+ NK cells","Lung","96","Pam1ug","Saline",0.882075348589812,0.151688655640482,Inf,1,0.844726699271502,""
"14425","Ly6C+ NK cells","Lung","96","Pam1ug","Saline+IAV",0.694992717987998,0.119390698251314,Inf,1,0.563814651874069,""
"14426","Ly6C+ NK cells","Lung","96","Pam1ug","Saline+IAV+NTHi",0.694863673561565,0.119370897692092,Inf,1,0.563814651874069,""
"14427","Ly6C+ NK cells","Lung","96","Pam1ug","Saline+NTHi",0.881829112329068,0.151650782756916,Inf,1,0.844726699271502,""
"14428","Ly6C+ NK cells","Lung","96","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999947996202745,0.117488348149559,Inf,1,0.999646842028885,""
"14429","Ly6C+ NK cells","Lung","96","Pam1ug+IAV","Pam1ug+NTHi",1.31137308348837,0.225528149054056,Inf,1,0.632986616802448,""
"14430","Ly6C+ NK cells","Lung","96","Pam1ug+IAV","Saline",1.15663631467081,0.198796817594006,Inf,1,0.824069609033289,""
"14431","Ly6C+ NK cells","Lung","96","Pam1ug+IAV","Saline+IAV",0.91132103095481,0.156467054116661,Inf,1,0.844726699271502,""
"14432","Ly6C+ NK cells","Lung","96","Pam1ug+IAV","Saline+IAV+NTHi",0.911151819254181,0.156441109016374,Inf,1,0.844726699271502,""
"14433","Ly6C+ NK cells","Lung","96","Pam1ug+IAV","Saline+NTHi",1.15631343318272,0.198747191312572,Inf,1,0.824069609033289,""
"14434","Ly6C+ NK cells","Lung","96","Pam1ug+IAV+NTHi","Pam1ug+NTHi",1.31144128341499,0.225541123756321,Inf,1,0.632986616802448,""
"14435","Ly6C+ NK cells","Lung","96","Pam1ug+IAV+NTHi","Saline",1.15669646727938,0.198808254956731,Inf,1,0.824069609033289,""
"14436","Ly6C+ NK cells","Lung","96","Pam1ug+IAV+NTHi","Saline+IAV",0.911368425573639,0.156476059294918,Inf,1,0.844726699271502,""
"14437","Ly6C+ NK cells","Lung","96","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.911199205072901,0.156450112552114,Inf,1,0.844726699271502,""
"14438","Ly6C+ NK cells","Lung","96","Pam1ug+IAV+NTHi","Saline+NTHi",1.15637356899935,0.198758625538328,Inf,1,0.824069609033289,""
"14439","Ly6C+ NK cells","Lung","96","Pam1ug+NTHi","Saline",0.882004007276141,0.151675103201546,Inf,1,0.844726699271502,""
"14440","Ly6C+ NK cells","Lung","96","Pam1ug+NTHi","Saline+IAV",0.694936507718012,0.119380027746919,Inf,1,0.563814651874069,""
"14441","Ly6C+ NK cells","Lung","96","Pam1ug+NTHi","Saline+IAV+NTHi",0.694807473728554,0.119360229132006,Inf,1,0.563814651874069,""
"14442","Ly6C+ NK cells","Lung","96","Pam1ug+NTHi","Saline+NTHi",0.881757790930723,0.151637234031362,Inf,1,0.844726699271502,""
"14443","Ly6C+ NK cells","Lung","96","Saline","Saline+IAV",0.787906292925082,0.135269014269051,Inf,1,0.679452497007755,""
"14444","Ly6C+ NK cells","Lung","96","Saline","Saline+IAV+NTHi",0.787759996549564,0.135246581831732,Inf,1,0.679452497007755,""
"14445","Ly6C+ NK cells","Lung","96","Saline","Saline+NTHi",0.999720844414099,0.117769612984558,Inf,1,0.999646842028885,""
"14446","Ly6C+ NK cells","Lung","96","Saline+IAV","Saline+IAV+NTHi",0.999814322620809,0.117268196929122,Inf,1,0.999646842028885,""
"14447","Ly6C+ NK cells","Lung","96","Saline+IAV","Saline+NTHi",1.26883216112244,0.217841588237873,Inf,1,0.679452497007755,""
"14448","Ly6C+ NK cells","Lung","96","Saline+IAV+NTHi","Saline+NTHi",1.26906779830524,0.217886366834131,Inf,1,0.679452497007755,""
"14449","Ly6C+ NK cells","Nasal Tissue","96","Hh","Hh+IAV",0.430235387397712,0.081858004372943,Inf,1,2.21081782158888e-05,"***"
"14450","Ly6C+ NK cells","Nasal Tissue","96","Hh","Hh+IAV+NTHi",0.430351632081927,0.0818787612578825,Inf,1,2.21081782158888e-05,"***"
"14451","Ly6C+ NK cells","Nasal Tissue","96","Hh","Hh+NTHi",0.999894138750424,0.152473816308737,Inf,1,0.999942285473604,""
"14452","Ly6C+ NK cells","Nasal Tissue","96","Hh","Pam1ug",1.06534905352595,0.211289643477265,Inf,1,0.824549715155561,""
"14453","Ly6C+ NK cells","Nasal Tissue","96","Hh","Pam1ug+IAV",0.338213819186331,0.0640117037153209,Inf,1,5.76963330228226e-08,"***"
"14454","Ly6C+ NK cells","Nasal Tissue","96","Hh","Pam1ug+IAV+NTHi",0.338216958522207,0.0640122572215495,Inf,1,5.76963330228226e-08,"***"
"14455","Ly6C+ NK cells","Nasal Tissue","96","Hh","Pam1ug+NTHi",1.06555629926802,0.211330090276289,Inf,1,0.824549715155561,""
"14456","Ly6C+ NK cells","Nasal Tissue","96","Hh","Saline",0.805568769959949,0.157065322795028,Inf,1,0.369189799102111,""
"14457","Ly6C+ NK cells","Nasal Tissue","96","Hh","Saline+IAV",0.358878583493106,0.0678798791434832,Inf,1,2.50221092916783e-07,"***"
"14458","Ly6C+ NK cells","Nasal Tissue","96","Hh","Saline+IAV+NTHi",0.358915892583524,0.0678864595647787,Inf,1,2.50221092916783e-07,"***"
"14459","Ly6C+ NK cells","Nasal Tissue","96","Hh","Saline+NTHi",0.805858763589232,0.157119963423605,Inf,1,0.369189799102111,""
"14460","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV","Hh+IAV+NTHi",1.0002701885703,0.131768815733209,Inf,1,0.999942285473604,""
"14461","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV","Hh+NTHi",2.32406298514473,0.442184943751454,Inf,1,2.21081782158888e-05,"***"
"14462","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV","Pam1ug",2.47620043523089,0.473532116377805,Inf,1,7.04835964567843e-06,"***"
"14463","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV","Pam1ug+IAV",0.786113437186151,0.142922522101574,Inf,1,0.278446688002136,""
"14464","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV","Pam1ug+IAV+NTHi",0.786120733972907,0.142923749788849,Inf,1,0.278446688002136,""
"14465","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV","Pam1ug+NTHi",2.47668213838257,0.473622628212752,Inf,1,7.04835964567843e-06,"***"
"14466","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV","Saline",1.8723907738795,0.351545055049208,Inf,1,0.00153991837866636,"**"
"14467","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV","Saline+IAV",0.834144735661543,0.151551513933296,Inf,1,0.404226661210276,""
"14468","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV","Saline+IAV+NTHi",0.834231453517653,0.15156610987187,Inf,1,0.404226661210276,""
"14469","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV","Saline+NTHi",1.87306480869341,0.35166697981585,Inf,1,0.00153991837866636,"**"
"14470","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV+NTHi","Hh+NTHi",2.32343521950457,0.442058159413624,Inf,1,2.21081782158888e-05,"***"
"14471","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV+NTHi","Pam1ug",2.47553157489393,0.473396473112966,Inf,1,7.04835964567843e-06,"***"
"14472","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV+NTHi","Pam1ug+IAV",0.785901095692706,0.142881311359262,Inf,1,0.278446688002136,""
"14473","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.785908390508486,0.142882538672686,Inf,1,0.278446688002136,""
"14474","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV+NTHi","Pam1ug+NTHi",2.47601314793008,0.473486958268335,Inf,1,7.04835964567843e-06,"***"
"14475","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV+NTHi","Saline",1.87188501194435,0.351444135690535,Inf,1,0.00153991837866636,"**"
"14476","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV+NTHi","Saline+IAV",0.83391942016566,0.151507822190946,Inf,1,0.404226661210276,""
"14477","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV+NTHi","Saline+IAV+NTHi",0.834006114597925,0.151522413689368,Inf,1,0.404226661210276,""
"14478","Ly6C+ NK cells","Nasal Tissue","96","Hh+IAV+NTHi","Saline+NTHi",1.87255886469095,0.351566024179009,Inf,1,0.00153991837866636,"**"
"14479","Ly6C+ NK cells","Nasal Tissue","96","Hh+NTHi","Pam1ug",1.0654618446482,0.211312463481639,Inf,1,0.824549715155561,""
"14480","Ly6C+ NK cells","Nasal Tissue","96","Hh+NTHi","Pam1ug+IAV",0.338249626714483,0.0640186335477922,Inf,1,5.76963330228226e-08,"***"
"14481","Ly6C+ NK cells","Nasal Tissue","96","Hh+NTHi","Pam1ug+IAV+NTHi",0.338252766382729,0.0640191871161022,Inf,1,5.76963330228226e-08,"***"
"14482","Ly6C+ NK cells","Nasal Tissue","96","Hh+NTHi","Pam1ug+NTHi",1.06566911233189,0.211352914737037,Inf,1,0.824549715155561,""
"14483","Ly6C+ NK cells","Nasal Tissue","96","Hh+NTHi","Saline",0.805654057505202,0.157082298615716,Inf,1,0.369189799102111,""
"14484","Ly6C+ NK cells","Nasal Tissue","96","Hh+NTHi","Saline+IAV",0.358916578850637,0.067887226636587,Inf,1,2.50221092916783e-07,"***"
"14485","Ly6C+ NK cells","Nasal Tissue","96","Hh+NTHi","Saline+IAV+NTHi",0.35895389189106,0.0678938077954259,Inf,1,2.50221092916783e-07,"***"
"14486","Ly6C+ NK cells","Nasal Tissue","96","Hh+NTHi","Saline+NTHi",0.805944081836824,0.157136945294339,Inf,1,0.369189799102111,""
"14487","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug","Pam1ug+IAV",0.317467611265019,0.0603946037913366,Inf,1,2.6849977345414e-08,"***"
"14488","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug","Pam1ug+IAV+NTHi",0.317470558032434,0.0603951266450465,Inf,1,2.6849977345414e-08,"***"
"14489","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug","Pam1ug+NTHi",1.00019453318271,0.155146068177643,Inf,1,0.999942285473604,""
"14490","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug","Saline",0.756154771334135,0.148145292569548,Inf,1,0.254438195782463,""
"14491","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug","Saline+IAV",0.336864788404645,0.0640444613425454,Inf,1,5.76963330228226e-08,"***"
"14492","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug","Saline+IAV+NTHi",0.336899808936455,0.0640506772693547,Inf,1,5.76963330228226e-08,"***"
"14493","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug","Saline+NTHi",0.756426976606505,0.148196863371171,Inf,1,0.254438195782463,""
"14494","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+IAV","Pam1ug+IAV+NTHi",1.0000092821041,0.128322666374765,Inf,1,0.999942285473604,""
"14495","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+IAV","Pam1ug+NTHi",3.15054039433255,0.599352458333151,Inf,1,2.6849977345414e-08,"***"
"14496","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+IAV","Saline",2.38183280593907,0.444780483770729,Inf,1,9.24113520322566e-06,"***"
"14497","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+IAV","Saline+IAV",1.0610997041945,0.191675684887399,Inf,1,0.824549715155561,""
"14498","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+IAV","Saline+IAV+NTHi",1.06121001633522,0.191694133569165,Inf,1,0.824549715155561,""
"14499","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+IAV","Saline+NTHi",2.38269023284724,0.44493471307258,Inf,1,9.24113520322566e-06,"***"
"14500","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Pam1ug+NTHi",3.15051115096009,0.599346520622131,Inf,1,2.6849977345414e-08,"***"
"14501","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Saline",2.38181069772424,0.444776066694989,Inf,1,9.24113520322566e-06,"***"
"14502","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Saline+IAV",1.06108985504801,0.191673772339197,Inf,1,0.824549715155561,""
"14503","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",1.06120016616481,0.191692220826025,Inf,1,0.824549715155561,""
"14504","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Saline+NTHi",2.38266811667375,0.444930294405733,Inf,1,9.24113520322566e-06,"***"
"14505","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+NTHi","Saline",0.756007702749569,0.148116014671395,Inf,1,0.254438195782463,""
"14506","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+NTHi","Saline+IAV",0.336799269770763,0.0640317896502283,Inf,1,5.76963330228226e-08,"***"
"14507","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+NTHi","Saline+IAV+NTHi",0.336834283491243,0.0640380043060267,Inf,1,5.76963330228226e-08,"***"
"14508","Ly6C+ NK cells","Nasal Tissue","96","Pam1ug+NTHi","Saline+NTHi",0.75627985507928,0.148167575044526,Inf,1,0.254438195782463,""
"14509","Ly6C+ NK cells","Nasal Tissue","96","Saline","Saline+IAV",0.44549714049981,0.0831373958521481,Inf,1,3.04453618279707e-05,"***"
"14510","Ly6C+ NK cells","Nasal Tissue","96","Saline","Saline+IAV+NTHi",0.445543454473004,0.0831454427111832,Inf,1,3.04453618279707e-05,"***"
"14511","Ly6C+ NK cells","Nasal Tissue","96","Saline","Saline+NTHi",1.00035998618628,0.146374326630673,Inf,1,0.999942285473604,""
"14512","Ly6C+ NK cells","Nasal Tissue","96","Saline+IAV","Saline+IAV+NTHi",1.00010396020307,0.12933783985948,Inf,1,0.999942285473604,""
"14513","Ly6C+ NK cells","Nasal Tissue","96","Saline+IAV","Saline+NTHi",2.24549137411738,0.4190416265453,Inf,1,3.04453618279707e-05,"***"
"14514","Ly6C+ NK cells","Nasal Tissue","96","Saline+IAV+NTHi","Saline+NTHi",2.24525795664426,0.418995062766837,Inf,1,3.04453618279707e-05,"***"
"14515","Ly6C+ NK cells","Spleen","96","Hh","Hh+IAV",1.02658458451807,0.183185809117447,Inf,1,0.99881303700328,""
"14516","Ly6C+ NK cells","Spleen","96","Hh","Hh+IAV+NTHi",1.02683903405739,0.183227584770412,Inf,1,0.99881303700328,""
"14517","Ly6C+ NK cells","Spleen","96","Hh","Hh+NTHi",0.998897568089541,0.126852652814846,Inf,1,0.99881303700328,""
"14518","Ly6C+ NK cells","Spleen","96","Hh","Pam1ug",1.03029458157378,0.183738610895966,Inf,1,0.99881303700328,""
"14519","Ly6C+ NK cells","Spleen","96","Hh","Pam1ug+IAV",1.04825042991965,0.187243500468602,Inf,1,0.99881303700328,""
"14520","Ly6C+ NK cells","Spleen","96","Hh","Pam1ug+IAV+NTHi",1.04805101808498,0.187210695432155,Inf,1,0.99881303700328,""
"14521","Ly6C+ NK cells","Spleen","96","Hh","Pam1ug+NTHi",1.03051588145755,0.183774917230159,Inf,1,0.99881303700328,""
"14522","Ly6C+ NK cells","Spleen","96","Hh","Saline",0.877485034233314,0.155950994332658,Inf,1,0.99881303700328,""
"14523","Ly6C+ NK cells","Spleen","96","Hh","Saline+IAV",1.04030617336698,0.185705260814207,Inf,1,0.99881303700328,""
"14524","Ly6C+ NK cells","Spleen","96","Hh","Saline+IAV+NTHi",1.04009682331475,0.185670855673984,Inf,1,0.99881303700328,""
"14525","Ly6C+ NK cells","Spleen","96","Hh","Saline+NTHi",0.877120156499278,0.155891591924835,Inf,1,0.99881303700328,""
"14526","Ly6C+ NK cells","Spleen","96","Hh+IAV","Hh+IAV+NTHi",1.00024786027684,0.127462337434716,Inf,1,0.99881303700328,""
"14527","Ly6C+ NK cells","Spleen","96","Hh+IAV","Hh+NTHi",0.973029970597571,0.173644811526564,Inf,1,0.99881303700328,""
"14528","Ly6C+ NK cells","Spleen","96","Hh+IAV","Pam1ug",1.00361392242944,0.179200456507312,Inf,1,0.99881303700328,""
"14529","Ly6C+ NK cells","Spleen","96","Hh+IAV","Pam1ug+IAV",1.02110478350086,0.182618421614332,Inf,1,0.99881303700328,""
"14530","Ly6C+ NK cells","Spleen","96","Hh+IAV","Pam1ug+IAV+NTHi",1.02091053566422,0.182586417226553,Inf,1,0.99881303700328,""
"14531","Ly6C+ NK cells","Spleen","96","Hh+IAV","Pam1ug+NTHi",1.00382949149906,0.179235876966406,Inf,1,0.99881303700328,""
"14532","Ly6C+ NK cells","Spleen","96","Hh+IAV","Saline",0.854761553472232,0.152100556608622,Inf,1,0.99881303700328,""
"14533","Ly6C+ NK cells","Spleen","96","Hh+IAV","Saline+IAV",1.01336625257757,0.181118244992159,Inf,1,0.99881303700328,""
"14534","Ly6C+ NK cells","Spleen","96","Hh+IAV","Saline+IAV+NTHi",1.01316232388491,0.181084679531485,Inf,1,0.99881303700328,""
"14535","Ly6C+ NK cells","Spleen","96","Hh+IAV","Saline+NTHi",0.854406124665352,0.152042602125631,Inf,1,0.99881303700328,""
